ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
UGI,ihs,type1,full,2026-08-17,38.15999984741211,37.192990771660384,37.37895572551868,36.44913095622717,43.386085891652364,16.65,22,99.0,active,2026-03-16,2026-08-10
AWI,ihs,type1,full,2026-07-27,159.88999938964844,154.97385918354482,155.74872847946253,151.87438199987392,159.94577256200623,3.21,17,83.9,active,2026-03-30,2026-07-20
AVY,ihs,type1,full,2026-07-27,171.08999633789062,166.98014779598824,167.81504853496816,163.6405448400685,183.12910122513293,9.67,19,82.5,active,2026-03-16,2026-07-20
KBR,triangle_sym,type2,time,2026-07-20,36.70000076293945,36.18008118715104,36.36098159308679,35.45647956340802,40.29197928955529,12.82,26,74.5,active,2026-01-12,2026-07-06
AMAT,triangle_sym,pending,pending,,417.3999938964844,658.0679012035766,661.3582407095945,644.9065431795051,902.5485876330465,59.11,51,71.5,active,2025-07-14,2026-06-29
COHR,triangle_sym,pending,pending,,295.9800109863281,434.6807041238388,436.85410764445794,425.987090041362,625.758140696952,78.44,52,71.5,active,2025-08-11,2026-08-03
LRCX,triangle_sym,pending,pending,,269.30999755859375,404.7882432660443,406.81218448237445,396.69247840072336,544.4947537893424,52.7,41,71.5,active,2025-11-10,2026-08-17
LW,triangle_sym,pending,pending,,46.459999084472656,76.56244588012238,76.94525810952298,75.03119696251993,144.0564445106725,744.27,51,71.5,active,2024-01-01,2024-12-16
ONTO,triangle_sym,pending,pending,,250.02999877929688,362.44055098526053,364.2527537401868,355.1917399655553,477.325288625255,46.41,52,71.5,active,2025-07-07,2026-06-29
ONTO,triangle_sym,pending,pending,,250.02999877929688,388.6712232518557,390.6145793681149,380.89779878681856,531.5147598047905,58.11,46,71.5,active,2025-10-06,2026-08-17
TSCO,triangle_sym,type1,time,2026-08-17,32.81999969482422,32.67995827069474,32.84335806204821,32.02635910528085,36.062317651785584,11.54,29,71.0,active,2026-01-26,2026-08-10
ARES,triangle_sym,pending,pending,,125.31999969482422,141.8205196441699,142.52962224239073,138.9841092512865,174.39125429626657,29.81,36,68.5,active,2025-12-08,2026-08-10
MTSI,triangle_sym,pending,pending,,263.1400146484375,408.1810008239747,410.2219058280946,400.0173808074952,567.1456306318805,63.79,43,68.5,active,2025-09-01,2026-06-22
ON,triangle_sym,pending,pending,,68.30000305175781,126.31081719561405,126.9423712815921,123.78460085170177,186.1943945604139,90.15,33,68.5,active,2025-10-20,2026-06-01
TW,ihs,type1,time,2026-08-03,102.05999755859375,97.01649173124473,97.50157418990094,95.07616189661984,102.73182227509581,5.89,26,68.0,active,2026-02-02,2026-07-27
PATH,rectangle,type1,time,2026-08-03,13.760000228881836,12.980000019073486,13.044900019168852,12.720400018692017,16.72000026702881,40.48,12,67.5,active,2026-03-16,2026-06-01
LSCC,triangle_sym,pending,pending,,108.52999877929688,156.79212953280842,157.57609018047245,153.65628694215224,216.93426516913246,62.23,30,65.5,active,2025-12-01,2026-06-22
