ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
TRV,ihs,type1,full,2026-06-22,338.9200134277344,316.8806704807572,318.46507383316094,310.5430570711421,366.7336745991225,15.73,16,81.0,active,2025-12-08,2026-03-23
EA,rectangle,type1,time,2026-06-22,206.41000366210938,204.22000122070312,205.24110122680662,200.13560119628906,211.4300079345703,3.66,28,79.2,active,2025-09-29,2026-04-06
AFG,rectangle,type1,time,2026-06-22,141.3800048828125,136.2783339278439,136.9597255974831,133.55276724928703,149.46667151779718,10.71,21,74.3,active,2025-12-29,2026-05-18
AKAM,triangle_sym,pending,pending,,126.19000244140625,149.69804352442105,150.44653374204313,146.70408265393263,207.510303430193,62.92,36,71.5,active,2025-09-08,2026-05-11
CNH,triangle_sym,pending,pending,,10.449999809265137,11.483159509590323,11.540575307138273,11.253496319398517,13.054475978922525,15.85,48,71.5,active,2025-07-07,2026-06-01
FTAI,triangle_sym,pending,pending,,227.35000610351562,319.3833674025292,320.9802842395418,312.9957000544786,459.29778979427385,77.96,36,71.5,active,2025-06-23,2026-02-23
LLYVK,rectangle,type1,time,2026-06-22,103.20999908447266,102.05000305175781,102.56025306701659,100.00900299072265,114.8800048828125,14.38,10,69.4,active,2026-03-09,2026-05-11
V,ihs,type1,time,2026-06-29,348.9700012207031,336.3134431243645,337.99501033998627,329.5871742618772,379.3448902544369,12.8,29,69.2,active,2025-11-17,2026-06-01
LLYVK,triangle_sym,type1,time,2026-06-22,103.20999908447266,101.85585580221037,102.36513508122141,99.81873868616616,112.09770708781917,11.18,10,68.6,active,2026-03-09,2026-05-11
AVT,triangle_sym,pending,pending,,87.12999725341797,91.67511269084599,92.13348825430022,89.84161043702908,116.38575204590053,36.9,33,68.5,active,2025-10-20,2026-06-01
DAR,triangle_sym,pending,pending,,60.83000183105469,65.70674886703492,66.03528261137008,64.39261388969422,88.16950187683108,51.94,37,68.5,active,2025-08-25,2026-05-04
LFUS,triangle_sym,pending,pending,,415.1600036621094,493.28669128557624,495.75312474200405,483.4209574598647,655.2927273335906,48.9,32,68.5,active,2025-10-27,2026-06-01
ON,triangle_sym,pending,pending,,95.95999908447266,126.31081719561399,126.94237128159205,123.78460085170171,186.1943945604138,90.15,33,68.5,active,2025-10-20,2026-06-01
SCCO,triangle_sym,pending,pending,,175.8300018310547,220.22134551562647,221.32245224320457,215.81691860531393,296.0861355645455,52.55,34,68.5,active,2025-07-07,2026-02-23
SOFI,triangle_desc,type2,time,2026-06-15,18.780000686645508,17.786428179059698,17.875360319954993,17.430699615478503,20.655713490077403,19.23,22,68.0,active,2026-01-05,2026-06-01
LLYVA,rectangle,type1,time,2026-06-22,99.62999725341797,99.58999633789062,100.08794631958007,97.5981964111328,112.20999145507812,14.51,10,66.9,active,2026-03-09,2026-05-11
APA,triangle_sym,pending,pending,,33.439998626708984,44.06924312738495,44.28958934302187,43.18785826483725,63.77252843286355,80.86,28,65.5,active,2025-09-22,2026-03-30
CASY,triangle_sym,pending,pending,,819.8300170898438,939.5062008812274,944.2037318856335,920.7160768636029,1135.3268305856059,26.33,29,65.5,active,2025-11-24,2026-06-08
DOW,triangle_sym,pending,pending,,29.030000686645508,40.06244487188155,40.262757096240954,39.26119597444392,59.09307976818458,90.49,29,65.5,active,2025-09-15,2026-03-30
PWR,triangle_sym,pending,pending,,658.5599975585938,779.8239133482746,783.7230329150159,764.2274350813091,1017.725881462188,43.9,28,65.5,active,2025-10-27,2026-05-04
TWLO,triangle_sym,pending,pending,,214.55999755859375,226.40092544114657,227.53293006835227,221.87290693232364,332.7096326951729,88.52,32,65.5,active,2025-10-27,2026-06-01
AIG,triangle_sym,type2,time,2026-06-29,79.16999816894531,79.12696308933181,79.52259790477846,77.54442382754517,85.04241925953315,8.08,19,65.4,active,2025-12-22,2026-04-27
XPO,triangle_sym,pending,pending,,207.8800048828125,235.73700485229494,236.9156898765564,231.02226475524904,279.15611893503296,22.58,25,64.9,active,2025-10-27,2026-04-13
EA,triangle_asc,type1,time,2026-06-22,206.41000366210938,204.22000122070312,205.24110122680662,200.13560119628906,210.79348474582656,3.33,15,64.8,active,2025-12-29,2026-04-06
CINF,ihs,type1,time,2026-06-08,179.27999877929688,168.07919515384572,168.91959112961493,164.7176112507688,183.59451673730325,9.23,20,63.7,active,2026-01-19,2026-06-01
KEY,ihs,type1,time,2026-06-08,23.299999237060547,22.15917200612124,22.26996786615184,21.715988565998813,25.77206040617506,16.3,17,62.8,active,2026-01-19,2026-05-11
ARES,triangle_sym,pending,pending,,121.80999755859375,142.13602374777767,142.84670386651655,139.2933032728221,177.09490312438587,32.62,28,62.5,active,2025-12-08,2026-06-15
