ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
TRV,ihs,type1,full,2026-06-22,341.510009765625,316.8806704807572,318.46507383316094,310.5430570711421,366.7336745991225,15.73,16,81.0,active,2025-12-08,2026-03-23
V,ihs,type1,time,2026-06-29,357.75,336.3134431243645,337.99501033998627,329.5871742618772,379.3448902544369,12.8,29,69.2,active,2025-11-17,2026-06-01
ON,triangle_sym,pending,pending,,90.37000274658203,126.31081719561399,126.94237128159205,123.78460085170171,186.1943945604138,90.15,33,68.5,active,2025-10-20,2026-06-01
TFC,triangle_sym,type1,time,2026-07-06,51.95000076293945,51.40934192582938,51.666388635458524,50.38115508731279,54.35312048391412,6.07,20,68.2,active,2026-02-02,2026-06-15
AKAM,triangle_sym,pending,pending,,125.12999725341797,152.7431087964202,153.50682434040226,149.68824662049178,215.7651643187861,70.24,27,65.5,active,2025-11-10,2026-05-11
APA,triangle_sym,pending,pending,,34.66999816894531,44.06924343044997,44.28958964760222,43.187858561840976,63.77252898692561,80.86,28,65.5,active,2025-09-22,2026-03-30
DOW,triangle_sym,pending,pending,,30.3700008392334,40.062444958086594,40.262757182877024,39.26119605892486,59.09307994059466,90.49,29,65.5,active,2025-09-15,2026-03-30
PWR,triangle_sym,pending,pending,,646.7000122070312,779.8239133482743,783.7230329150157,764.2274350813088,1017.7258814621873,43.9,28,65.5,active,2025-10-27,2026-05-04
AIG,triangle_sym,type2,time,2026-06-29,79.9000015258789,79.12696308933182,79.52259790477848,77.54442382754519,85.04241925953318,8.08,19,65.4,active,2025-12-22,2026-04-27
BRK-B,ihs,type1,time,2026-06-08,496.8500061035156,484.5535866873605,486.9763546207973,474.8625149536133,505.097163609096,4.24,19,63.9,active,2026-01-26,2026-06-01
KEY,ihs,type1,time,2026-06-08,23.219999313354492,22.15917200612124,22.26996786615184,21.715988565998813,25.77206040617506,16.3,17,62.8,active,2026-01-19,2026-05-11
LH,ihs,type1,time,2026-06-29,276.67999267578125,273.01952874119416,274.3846263849001,267.5591381663703,298.1302577112867,9.2,19,62.8,active,2026-02-16,2026-06-22
ARES,triangle_sym,pending,pending,,120.44999694824219,142.13602374777767,142.84670386651655,139.2933032728221,177.09490312438587,32.62,28,62.5,active,2025-12-08,2026-06-15
CSCO,triangle_sym,pending,pending,,119.25,127.49475974903993,128.13223354778512,124.94486455405912,176.61422060455465,62.67,26,62.5,active,2025-12-08,2026-06-01
KKR,triangle_sym,pending,pending,,96.91000366210938,98.19440637156757,98.68537840342539,96.23051824413622,108.05682832971063,11.17,28,62.5,active,2025-12-08,2026-06-15
TXN,triangle_sym,pending,pending,,298.57000732421875,328.343239954248,329.98495615401924,321.77637515516307,461.3383975943126,68.08,26,62.5,active,2025-12-01,2026-05-25
VTR,rectangle,type1,time,2026-06-29,92.05999755859375,88.91272062475159,89.35728422787534,87.13446621225656,98.23546209143635,11.71,9,62.4,active,2026-03-16,2026-05-11
MRK,ihs,type1,time,2026-06-22,124.02999877929688,121.7666727701823,122.3755061340332,119.33133931477865,135.6333440144857,11.39,14,62.2,active,2026-03-16,2026-06-15
MPWR,triangle_sym,pending,pending,,1291.3800048828125,1689.278691884917,1697.7250853443413,1655.4931180472186,2304.5098468908855,57.28,25,61.9,active,2025-12-08,2026-05-25
SYF,triangle_sym,pending,pending,,73.20999908447266,78.49771583449521,78.89020441366767,76.92776151780531,85.92798117625831,10.46,25,61.9,active,2026-01-05,2026-06-22
JPM,ihs,type1,time,2026-06-08,334.5299987792969,318.4407624267084,320.0329662388419,312.0719471781742,359.2025972926798,12.8,18,61.4,active,2026-01-19,2026-05-18
XEL,rectangle,pending,pending,,80.4800033569336,83.61198662707743,84.03004656021281,81.93974689453587,91.04397294897907,9.76,18,61.3,active,2026-02-23,2026-06-22
BX,triangle_sym,pending,pending,,122.04000091552734,125.9277454177535,126.55738414484226,123.40919050939843,143.7864981261999,16.53,23,60.7,active,2026-01-12,2026-06-15
D,rectangle,type2,time,2026-06-15,70.80000305175781,67.91375284514888,68.25332160937461,66.5554777882459,76.06250630064932,13.63,14,60.7,active,2026-02-16,2026-05-18
BAC,ihs,type1,time,2026-06-08,59.5,54.939877359914185,55.21457674671375,53.8410798127159,63.759755787943604,16.05,16,59.7,active,2026-01-26,2026-05-11
DOV,rectangle,pending,pending,,214.27000427246094,233.64999389648438,234.81824386596676,228.97699401855468,264.97044589180643,15.48,20,59.5,active,2026-02-09,2026-06-22
CASY,triangle_sym,pending,pending,,859.0999755859375,901.0,905.5049999999999,882.98,1107.0463468255907,29.65,25,58.9,active,2025-11-24,2026-05-11
DHI,rectangle,pending,pending,,148.85000610351562,168.65966186096733,169.50296017027216,165.286468623748,204.72304953785346,27.2,19,58.9,active,2026-02-16,2026-06-22
EQR,ihs,type2,time,2026-06-22,69.72000122070312,67.61268496033037,67.95074838513202,66.26043126112376,78.94989577451094,16.77,20,58.7,active,2025-01-06,2025-05-19
LII,ihs,type2,time,2026-06-22,551.1799926757812,546.4712088409747,549.2035648851795,535.5417846641552,661.1880792265197,20.99,17,58.4,active,2026-01-26,2026-05-18
RVTY,rectangle,pending,pending,,111.11000061035156,117.18375821316414,117.76967700422995,114.84008304890085,152.050148195095,42.36,23,58.4,active,2026-01-19,2026-06-22
IVZ,rectangle,pending,pending,,28.399999618530273,29.482600953020942,29.630013957786044,28.892948933960522,37.02166641250211,34.36,22,57.7,active,2026-01-19,2026-06-15
MDLZ,rectangle,pending,pending,,59.86000061035156,62.77831679934188,63.09220838333858,61.52275046335504,74.07965676999538,21.95,21,57.1,active,2025-09-22,2026-02-09
IRM,triangle_sym,pending,pending,,122.37000274658203,134.2009572857176,134.87196207214618,131.51693814000325,165.6230992999045,30.57,17,57.0,active,2026-01-12,2026-05-04
AWK,ihs,pending,pending,,131.52999877929688,155.6986226900758,156.47711580352617,152.58465023627429,197.10424200028268,26.59,28,56.7,active,2024-11-04,2025-05-12
BDX,ihs,pending,pending,,153.8300018310547,205.81839065776035,206.84748261104912,201.70202284460512,285.54626244779325,38.74,35,56.7,active,2025-09-22,2026-05-18
BA,ihs,pending,pending,,215.50999450683594,258.3861612173227,259.6780920234093,253.21843799297625,340.00231816218445,31.59,43,56.7,active,2025-06-09,2026-03-30
DRI,ihs,pending,pending,,196.69000244140625,220.18008021894855,221.28098062004327,215.77647861456958,275.22913423368675,25.0,36,56.7,active,2025-08-11,2026-04-13
DUK,ihs,pending,pending,,126.86000061035156,136.80122077577943,137.4852268796583,134.06519636026383,161.63190244986313,18.15,38,56.7,active,2025-09-15,2026-06-01
NWSA,ihs,pending,pending,,27.729999542236328,28.001385863714884,28.141392793033454,27.441358146440585,33.89515617184436,21.05,32,56.7,active,2025-11-17,2026-06-22
PPG,ihs,pending,pending,,113.83999633789062,135.5189074034162,136.19650194043325,132.80852925534788,179.12028731454063,32.17,34,56.7,active,2025-07-28,2026-03-16
PPL,ihs,pending,pending,,36.06999969482422,40.439662419530116,40.64186073162776,39.630869171139516,48.21855046506289,19.24,38,56.7,active,2025-09-15,2026-06-01
