ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
BOSS.DE,ihs,type1,full,2026-06-08,38.70000076293945,37.78994126890978,37.97889097525432,37.034142443531586,41.76751656655588,10.53,14,92.9,active,2025-12-01,2026-03-02
MT.AS,triangle_sym,type2,time,2026-05-18,57.0,56.297578782046656,56.57906667595688,55.171627206405724,74.38777494639999,47.35,32,71.9,active,2025-07-21,2026-02-23
ENR.DE,triangle_sym,pending,pending,,169.05999755859375,191.6659650218594,192.62429484696867,187.8326457214222,242.28761014479477,35.89,29,68.5,active,2025-10-06,2026-04-20
OR.PA,triangle_sym,type1,time,2026-06-08,379.5,377.29998779296875,379.18648773193354,369.75398803710937,415.21725583097407,11.17,11,61.8,active,2026-02-23,2026-05-04
CPG.L,triangle_sym,type2,time,2026-06-01,32.209999084472656,31.531828335461753,31.68948747713906,30.90119176875252,42.71699033486394,54.97,21,60.7,active,2025-12-22,2026-05-11
FME.DE,rectangle,type1,time,2026-06-08,40.95000076293945,39.63103349154276,39.829188659000465,38.838412821711906,43.660002569066975,11.32,8,60.3,active,2026-02-16,2026-04-06
OR.PA,ihs,type1,time,2026-04-27,379.5,350.90632145148385,352.6608530587412,343.88819502245417,369.491189856326,5.3,16,59.7,active,2026-01-05,2026-04-20
DHL.DE,ihs,type1,time,2026-05-18,51.84000015258789,48.27765477653131,48.519043050413956,47.31210168100068,55.65703780079465,15.29,16,58.9,active,2026-01-19,2026-05-04
SRT.DE,ihs,pending,pending,,173.0,198.33969656019354,199.3313950429945,194.37290262898966,239.16274488590176,20.58,26,56.7,active,2025-11-17,2026-05-11
NESN.SW,ihs,pending,pending,,78.36000061035156,85.45880713333577,85.88610116900244,83.74963099066905,103.3797961707496,20.97,30,56.7,active,2024-09-16,2025-04-07
COLR.BR,ihs,pending,pending,,33.7599983215332,36.476922255295975,36.65930686657245,35.74738381019005,43.1538452735314,18.3,30,56.7,active,2025-09-22,2026-04-13
VER.VI,ihs,pending,pending,,55.75,65.708270008205,66.03681135824603,64.3941046080409,76.01266966029792,15.68,30,56.7,active,2024-12-16,2025-07-07
RACE.MI,rectangle,pending,pending,,310.1000061035156,323.41746620219544,325.0345535332064,316.94911687815153,377.3039023110922,19.99,15,56.4,active,2026-01-05,2026-04-13
NXT.L,ihs,type1,time,2026-06-08,14070.0,13650.350463867188,13718.602216186522,13377.343454589844,15511.414794921875,13.63,14,55.7,active,2026-02-09,2026-05-11
DWS.DE,ihs,pending,pending,,61.45000076293945,70.75000381469727,71.10375383377074,69.33500373840332,91.30000686645508,29.05,24,55.5,active,2025-10-13,2026-03-23
MONC.MI,ihs,pending,pending,,52.79999923706055,57.65323769995752,57.941503888457305,56.50017294595837,69.71761908731061,20.93,24,55.5,active,2025-10-13,2026-03-23
MKS.L,rectangle,pending,pending,,348.6199951171875,411.0428007038515,413.09801470737074,402.8219446897745,506.2056117836796,30.13,18,55.3,active,2025-10-27,2026-02-23
NESN.SW,rectangle,pending,pending,,78.36000061035156,81.25,81.65624999999999,79.625,90.677682758556,13.13,13,55.2,active,2026-03-02,2026-05-25
MKS.L,triangle_asc,pending,pending,,348.6199951171875,410.29998779296875,412.35148773193356,402.09398803710934,502.10997772216797,28.83,18,54.9,active,2025-10-27,2026-02-23
NESN.SW,triangle_asc,pending,pending,,78.36000061035156,81.11012420645356,81.51567482748582,79.48792172232449,89.10330337177894,10.93,13,54.8,active,2026-03-02,2026-05-25
CLNX.MC,triangle_sym,pending,pending,,28.520000457763672,29.722568896932344,29.871181741417004,29.128117518993697,32.085137183513126,8.64,13,54.5,active,2026-02-23,2026-05-18
AV.L,triangle_sym,pending,pending,,637.7999877929688,645.4111506513858,648.6382064046427,632.5029276383581,690.6462759121466,7.54,12,53.9,active,2026-02-23,2026-05-11
DTE.DE,ihs,pending,pending,,26.924999237060547,41.213631340453574,41.41969949715584,40.389358713644505,57.224473428737255,38.85,21,53.6,active,2025-12-08,2026-04-27
FER.MC,ihs,pending,pending,,60.619998931884766,61.09930571391545,61.40480224248502,59.87731959963714,70.99530810468431,16.2,21,53.6,active,2025-12-29,2026-05-18
TSCO.L,ihs,pending,pending,,444.8999938964844,524.5232479801555,527.1458642200562,514.0327830205523,637.4328998593146,21.53,19,52.4,active,2025-11-17,2026-03-23
CRDA.L,ihs,pending,pending,,3092.0,3293.308223927417,3309.7747650470537,3227.442059448869,4099.138963853024,24.47,19,52.4,active,2026-01-12,2026-05-18
