ticker,pattern_type,breakout_type,confirmed,breakout_date,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
MONC.MI,ihs,pending,pending,,57.65323769995752,57.941503888457305,56.50017294595837,69.71761908731061,20.93,24,55.5,active,2025-10-13,2026-03-23
MKS.L,rectangle,pending,pending,,411.0428007038515,413.09801470737074,402.8219446897745,506.2056117836796,30.13,18,55.3,active,2025-10-27,2026-02-23
MKS.L,triangle_asc,pending,pending,,410.29998779296875,412.35148773193356,402.09398803710934,502.10997772216797,28.83,18,54.9,active,2025-10-27,2026-02-23
CARL-B.CO,ihs,type2,time,2026-05-04,826.9693448172887,831.1041915413751,810.4299579209429,888.6065160933359,7.45,17,54.0,active,2026-01-05,2026-04-27
DTE.DE,ihs,pending,pending,,41.213631340453574,41.41969949715584,40.389358713644505,57.224473428737255,38.85,21,53.6,active,2025-12-08,2026-04-27
LSEG.L,ihs,type2,time,2026-03-30,8822.351129956778,8866.462885606561,8645.904107357643,10961.446613762946,24.25,16,52.7,active,2025-12-08,2026-03-23
TSCO.L,ihs,pending,pending,,524.5232479801555,527.1458642200562,514.0327830205523,637.4328998593146,21.53,19,52.4,active,2025-11-17,2026-03-23
VER.VI,ihs,pending,pending,,66.93906264077641,67.2737579539803,65.60028138796088,79.63407478405672,18.97,19,52.4,active,2025-12-08,2026-04-13
ETE.AT,ihs,pending,pending,,14.993182095614348,15.068148006092418,14.69331845370206,17.926363771611996,19.56,19,52.4,active,2025-12-29,2026-05-04
SREN.SW,ihs,pending,pending,,148.79827713957366,149.5422685252715,145.82231159678219,189.08639720923264,27.08,18,51.8,active,2025-02-17,2025-06-16
VWS.CO,rectangle,pending,pending,,201.50793679448913,202.51547647846155,197.47777805859934,252.30670287614674,33.71,11,51.0,active,2026-02-02,2026-04-13
PRU.L,ihs,type2,time,2026-05-11,1129.7652069024725,1135.4140329369848,1107.1699027644231,1249.1597191400306,10.57,13,50.8,active,2026-02-09,2026-05-04
AZN.L,ihs,pending,pending,,15873.503618646977,15952.87113674021,15556.033546274037,18480.368775113817,16.42,16,50.5,active,2025-12-08,2026-03-23
LR.PA,ihs,pending,pending,,173.00715419224332,173.8721899632045,169.54701110839844,224.06431143624445,29.51,16,50.5,active,2025-12-08,2026-03-23
NESN.SW,ihs,pending,pending,,82.46895034510273,82.88129509682823,80.81957133820067,97.40541503535641,18.11,16,50.5,active,2025-12-08,2026-03-23
SREN.SW,ihs,pending,pending,,132.719511707457,133.38310926599428,130.06512147330787,151.6592900528821,14.27,16,50.5,active,2025-12-08,2026-03-23
OR.PA,triangle_sym,pending,pending,,377.2999877929688,379.1864877319336,369.7539880371094,415.2172558309742,11.17,11,50.3,active,2026-02-23,2026-05-04
ABF.L,ihs,pending,pending,,1908.75,1918.2937499999998,1870.575,2088.050048828125,9.39,15,49.9,active,2026-01-12,2026-04-20
NESN.SW,rectangle,pending,pending,,81.2895645144731,81.69601233704546,79.66377322418363,90.7568117875022,13.18,9,49.7,active,2026-03-02,2026-04-27
BOSS.DE,ihs,pending,pending,,37.78994126890978,37.97889097525432,37.034142443531586,41.76751656655588,10.53,14,49.3,active,2025-12-01,2026-03-02
NESN.SW,triangle_asc,pending,pending,,81.25,81.65624999999999,79.625,90.12284227297707,12.26,9,49.3,active,2026-03-02,2026-04-27
NIBE-B.ST,ihs,pending,pending,,47.414125509691374,47.65119613723983,46.465842999497546,65.24441143564398,37.61,14,49.3,active,2025-03-03,2025-06-02
FME.DE,rectangle,pending,pending,,39.63103349154276,39.829188659000465,38.838412821711906,43.660002569066975,11.32,8,49.1,active,2026-02-16,2026-04-06
KNIN.SW,ihs,pending,pending,,195.93921837475446,196.91891446662822,192.02043400725935,235.7081000043967,20.3,13,48.7,active,2026-02-09,2026-05-04
STERV.HE,ihs,pending,pending,,10.205553039956238,10.256580805156018,10.001441979157113,11.266023808398174,10.39,13,48.7,active,2026-02-02,2026-04-27
FME.DE,ihs,pending,pending,,40.33970952260007,40.541408070213066,39.532915332148065,46.38028284647035,14.97,12,48.1,active,2025-12-08,2026-02-23
RIO.L,rectangle,type2,time,2026-05-04,7564.99212029892,7602.817080900414,7413.692277892941,9007.810736629015,23.57,7,47.6,active,2026-02-23,2026-04-06
