ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
BOSS.DE,ihs,type2,full,2026-06-08,37.86000061035156,37.78994126890978,37.97889097525432,37.034142443531586,41.76751656655588,10.53,14,86.6,active,2025-12-01,2026-03-02
AIXA.DE,triangle_sym,pending,pending,,40.22999954223633,59.42493385395646,59.72205852322624,58.23643517687733,94.18199433223901,140.9,49,71.5,active,2025-07-14,2026-06-15
ENR.DE,triangle_sym,pending,pending,,151.33999633789062,191.6659650218594,192.62429484696867,187.8326457214222,242.28761014479483,35.89,29,68.5,active,2025-10-06,2026-04-20
GLEN.L,triangle_sym,pending,pending,,537.2999877929688,684.4686496625422,687.8909929108548,670.7792766692913,879.6113907154217,39.88,32,68.5,active,2025-10-27,2026-06-01
ASML.AS,triangle_sym,pending,pending,,1561.1199951171875,1751.3812281889227,1760.1381343298672,1716.3536036251442,2206.327273924581,35.09,36,68.5,active,2025-10-27,2026-06-29
DNB.OL,ihs,type2,full,2026-06-15,298.70001220703125,292.76980941416707,294.2336584612379,286.9144132258837,325.559623837185,11.2,12,67.9,active,2026-03-23,2026-06-08
COLR.BR,ihs,type1,time,2026-07-06,38.0,36.476922255295975,36.65930686657245,35.74738381019005,43.1538452735314,18.3,30,66.1,active,2025-09-22,2026-04-13
VIV.PA,triangle_sym,pending,pending,,1.8990000486373901,3.4815659639323258,3.498973793751987,3.4119346446536793,8.73107335872388,-296.93,31,62.5,active,2024-07-15,2025-02-10
RI.PA,triangle_desc,type2,time,2026-07-13,62.900001525878906,62.0910667530286,62.40152208679373,60.84924541796803,65.73272584706092,6.23,19,62.4,active,2026-02-16,2026-06-22
COLR.BR,rectangle,type1,time,2026-07-13,38.0,36.94999885559082,37.13474884986877,36.210998878479,42.15999794006348,16.41,11,61.3,active,2026-03-30,2026-06-08
SAMPO.HE,rectangle,type1,time,2026-06-29,9.62600040435791,9.294481305580906,9.34095371210881,9.108591679469287,9.973798785110047,7.89,11,61.1,active,2026-03-16,2026-05-25
WDP.BR,triangle_sym,pending,pending,,22.139999389648438,22.60471280487218,22.71773636889654,22.152618548774736,23.875764740649018,5.96,18,60.6,active,2026-02-23,2026-06-22
SRT.DE,triangle_sym,pending,pending,,174.0,196.28185579122737,197.26326507018348,192.35621867540283,225.2137124022565,17.29,22,60.0,active,2026-01-05,2026-06-01
RACE.MI,ihs,type1,time,2026-06-22,318.1499938964844,313.639910832585,315.2081103867479,307.36711261593325,361.30826902766375,15.2,16,59.9,active,2026-02-02,2026-05-18
NOKIA.HE,triangle_sym,pending,pending,,8.182000160217285,14.922049548577789,14.996659796320676,14.623608557606232,24.684101245832156,189.19,32,59.5,active,2025-10-27,2026-06-01
HEI.DE,triangle_sym,pending,pending,,168.3000030517578,186.4235287475052,187.35564639124271,182.6950581725551,206.22484726533628,11.88,21,59.4,active,2026-01-26,2026-06-15
AV.L,triangle_sym,type2,time,2026-06-22,691.0,645.4111506513856,648.6382064046425,632.5029276383578,690.6462759121462,7.54,12,59.1,active,2026-02-23,2026-05-11
SLHN.SW,ihs,type1,time,2026-07-06,945.0,931.3930226139975,936.0499877270673,912.7651621617175,1102.6999422513063,18.39,17,58.9,active,2026-01-19,2026-05-11
KNIN.SW,ihs,type1,time,2026-06-29,204.60000610351562,195.93921837475446,196.91891446662822,192.02043400725935,235.7081000043967,20.3,13,58.6,active,2026-02-09,2026-05-04
