ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
CNH,triangle_sym,type1,time,2026-08-17,11.454999923706055,11.342778653309448,11.399492546575994,11.11592308024326,12.645310866132519,12.97,52,88.5,active,2025-07-07,2026-06-29
AVY,ihs,type1,full,2026-07-27,180.10000610351562,167.9505752434571,168.79032811967437,164.59156373858795,184.19338857723145,9.67,19,82.5,active,2026-03-16,2026-07-20
FRHC,ihs,type2,full,2026-08-17,170.3350067138672,166.54545454545456,167.37818181818182,163.21454545454546,225.11591061678803,35.17,26,78.4,active,2025-11-03,2026-04-27
SOFI,triangle_desc,type1,time,2026-08-03,19.110000610351562,17.63039804828626,17.718550038527688,17.277790087320536,20.35079624916041,18.25,27,75.8,active,2026-01-05,2026-07-06
P,ihs,type2,full,2026-08-10,99.5999984741211,97.807056202608,98.29609148362103,95.85091507855583,138.83411362591912,41.95,23,75.7,active,2026-01-05,2026-06-08
KBR,triangle_sym,type2,time,2026-07-20,38.08000183105469,36.34303320094027,36.52474836694497,35.61617253692146,40.47345338647527,12.82,26,74.5,active,2026-01-12,2026-07-06
JHX,ihs,type1,time,2026-08-03,29.940000534057617,29.315882626701804,29.46246203983531,28.72956497416777,42.17176616893095,43.85,28,71.8,active,2025-09-22,2026-03-30
COHR,triangle_sym,pending,pending,,293.75,434.68070412383867,436.8541076444578,425.9870900413619,625.7581406969517,78.44,52,71.5,active,2025-08-11,2026-08-03
GFS,triangle_sym,pending,pending,,46.1150016784668,91.24774692321998,91.70398565783607,89.42279198475558,136.56545728142092,98.67,39,71.5,active,2025-09-29,2026-06-22
LW,triangle_sym,pending,pending,,55.40999984741211,76.56245550901465,76.94526778655973,75.03120639883436,144.05646379777264,744.27,51,71.5,active,2024-01-01,2024-12-16
MTSI,triangle_sym,pending,pending,,274.29998779296875,394.67854045537587,396.6519331576527,386.78496964626834,552.3521997843058,66.53,52,71.5,active,2025-06-30,2026-06-22
ONTO,triangle_sym,pending,pending,,291.6099853515625,362.4405509852604,364.2527537401867,355.1917399655552,477.32528862525487,46.41,52,71.5,active,2025-07-07,2026-06-29
EMR,triangle_sym,type1,time,2026-07-27,158.1999969482422,149.22371387072673,149.96983244008035,146.2392395933122,166.89818977206434,13.44,19,71.0,active,2026-02-09,2026-06-15
GPK,triangle_sym,type2,time,2026-08-17,11.510000228881836,11.42230755311759,11.479419090883178,11.193861402055239,12.748885948009601,13.14,31,69.1,active,2026-01-05,2026-08-03
