ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
UGI,ihs,type1,full,2026-08-17,37.900001525878906,37.56646359602453,37.75429591400465,36.815134324104044,43.82174437473471,16.65,22,99.0,active,2026-03-16,2026-08-10
AVY,ihs,type1,full,2026-07-27,174.4199981689453,166.9801500398866,167.81505079008602,163.6405470390889,183.12910571292966,9.67,19,82.5,active,2026-03-16,2026-07-20
FRHC,ihs,type2,full,2026-08-17,169.0,166.54545454545456,167.37818181818182,163.21454545454546,225.11591061678803,35.17,26,78.4,active,2025-11-03,2026-04-27
CTAS,ihs,type1,full,2026-07-13,198.08999633789062,185.42403011735553,186.35115026794227,181.7155495150084,210.12507359847112,13.32,15,75.7,active,2026-03-23,2026-06-29
KBR,triangle_sym,type2,time,2026-07-20,36.93000030517578,36.343034063659225,36.524749233977516,35.61617338238604,40.47345511191318,12.82,26,74.5,active,2026-01-12,2026-07-06
COHR,triangle_sym,pending,pending,,268.6400146484375,434.6807041238388,436.85410764445794,425.987090041362,625.758140696952,78.44,52,71.5,active,2025-08-11,2026-08-03
LW,triangle_sym,pending,pending,,52.40999984741211,76.56245392352659,76.94526619314422,75.03120484505605,144.05647118229518,744.27,51,71.5,active,2024-01-01,2024-12-16
ONTO,triangle_sym,pending,pending,,254.5500030517578,362.4405509852604,364.2527537401867,355.1917399655552,477.32528862525487,46.41,52,71.5,active,2025-07-07,2026-06-29
TSCO,triangle_sym,type1,time,2026-08-17,34.86000061035156,32.67995827069474,32.84335806204821,32.02635910528085,36.062317651785584,11.54,29,71.0,active,2026-01-26,2026-08-10
WAT,triangle_sym,type1,time,2026-08-03,412.20001220703125,385.2900085449219,387.21645858764646,377.58420837402343,480.8642926897321,32.99,21,70.6,active,2026-01-05,2026-05-25
SOFI,triangle_desc,type2,time,2026-08-03,17.84000015258789,17.630398048286267,17.718550038527695,17.27779008732054,20.350796249160425,18.25,27,70.3,active,2026-01-05,2026-07-06
ARES,triangle_sym,pending,pending,,138.05999755859375,143.3192200392763,144.03581613947267,140.45283563849077,176.23415371083644,29.81,36,68.5,active,2025-12-08,2026-08-10
ARW,triangle_sym,pending,pending,,208.1300048828125,229.63353317173295,230.7817008375916,225.0408625082983,298.067331480496,42.45,36,68.5,active,2025-10-20,2026-06-22
ATI,triangle_sym,pending,pending,,201.69000244140625,237.71294674831574,238.9015114820573,232.95868781334943,296.28403079637434,32.7,42,68.5,active,2025-10-27,2026-08-10
LFUS,triangle_sym,pending,pending,,410.5199890136719,492.3354663927463,494.79714372471,482.4887570648914,654.029067179208,48.9,32,68.5,active,2025-10-27,2026-06-01
MTSI,triangle_sym,pending,pending,,257.55999755859375,408.1810008239745,410.22190582809435,400.017380807495,567.1456306318801,63.79,43,68.5,active,2025-09-01,2026-06-22
ON,triangle_sym,pending,pending,,72.33999633789062,126.31081719561399,126.94237128159205,123.78460085170171,186.1943945604138,90.15,33,68.5,active,2025-10-20,2026-06-01
TW,ihs,type1,time,2026-08-03,103.47000122070312,97.01649173124473,97.50157418990094,95.07616189661984,102.73182227509581,5.89,26,68.0,active,2026-02-02,2026-07-27
BLK,ihs,type1,time,2026-07-27,1107.0799560546875,1084.8483079001855,1090.2725494396864,1063.1513417421818,1252.3066011519336,15.44,33,67.9,active,2025-11-17,2026-06-29
AIG,rectangle,pending,pending,,76.12999725341797,81.0906946790121,81.49614815240716,79.46888078543186,89.5100446616643,11.59,23,67.4,active,2026-03-02,2026-08-03
MTG,rectangle,type1,time,2026-07-20,31.040000915527344,29.334091410698264,29.480761867751752,28.7474095824843,33.61289559795763,17.08,20,66.1,active,2025-12-15,2026-04-27
KKR,triangle_sym,type2,time,2026-07-13,106.43000030517578,98.06270189022328,98.5530153996744,96.10144785241881,107.98703550120356,11.26,28,65.9,active,2025-12-08,2026-06-15
AKAM,triangle_sym,pending,pending,,105.08999633789062,152.7431087964202,153.50682434040226,149.68824662049178,215.7651643187861,70.24,27,65.5,active,2025-11-10,2026-05-11
LSCC,triangle_sym,pending,pending,,113.87999725341797,156.79212953280847,157.5760901804725,153.6562869421523,216.93426516913257,62.23,30,65.5,active,2025-12-01,2026-06-22
SAIL,triangle_sym,type2,time,2026-08-03,18.309999465942383,18.092903444843905,18.18336796206812,17.731045375947026,23.403989193376553,41.55,31,65.5,active,2025-12-08,2026-07-06
NFG,ihs,type1,time,2026-08-17,83.20999908447266,82.05640262495989,82.46668463808467,80.41527457246069,89.47372490059817,9.04,31,64.2,active,2026-01-05,2026-08-03
MTD,ihs,type1,time,2026-07-27,1367.739990234375,1339.2222994290864,1345.9184109262317,1312.4378534405046,1655.3946110652041,23.61,20,64.1,active,2026-03-09,2026-07-20
IVZ,rectangle,type2,time,2026-07-13,31.719999313354492,29.286718358016486,29.433151949806565,28.700983990856155,36.77569469083836,34.36,22,63.4,active,2026-01-19,2026-06-15
ZBH,ihs,type1,time,2026-07-27,99.5,92.91891747085349,93.38351205820774,91.06053912143642,106.92751878103155,15.08,15,63.3,active,2026-03-23,2026-06-29
CGNX,triangle_sym,pending,pending,,59.939998626708984,73.5752599985905,73.94313629858344,72.10375479861868,98.442141477982,51.05,22,63.0,active,2025-12-08,2026-05-04
AMAT,triangle_sym,pending,pending,,438.4599914550781,725.0500500088556,728.6753002588998,710.5490490086785,1039.4606529964738,76.57,30,62.5,active,2025-12-08,2026-06-29
CHDN,triangle_sym,pending,pending,,89.18000030517578,94.61477437413723,95.08784824600791,92.72247888665449,107.44955204972155,15.69,27,62.5,active,2025-12-15,2026-06-15
